X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,CITY_NAME2,POP_updated,POP_updated_year,POP_SOURCE_updated,comments
-11170910.86,5522365.865,201,201,Pierre,USA-SDA,South Dakota,US,United States,Provincial capital,13867,7,"Less than 50,000",0,0,US_Census_2019,Pierre,14755,2020,citypopulation.de,
-10386975.4,5609595.12,202,202,Minneapolis,USA-MNN,Minnesota,US,United States,Other,429606,4,"250,000 to 499,999",0,0,US_Census_2019,Minneapolis,429988,2020,citypopulation.de,
-10421952.89,5100950.714,203,203,Des Moines,USA-IOW,Iowa,US,United States,Provincial capital,214237,5,"100,000 to 249,999",0,0,US_Census_2019,Des Moines,542486,2020,citypopulation.de,
-10762590.52,4983915.607,204,204,Lincoln,USA-NEB,Nebraska,US,United States,Provincial capital,289102,4,"250,000 to 499,999",0,0,US_Census_2019,Lincoln,294757,2023,citypopulation.de,
-10652718.86,4728262.255,205,205,Topeka,USA-KAN,Kansas,US,United States,Provincial capital,125310,5,"100,000 to 249,999",0,0,US_Census_2019,Topeka,148956,2020,citypopulation.de,
-10856990.24,4230670.766,206,206,Oklahoma City,USA-OKL,Oklahoma,US,United States,Provincial capital,655057,3,"500,000 to 999,999",0,0,US_Census_2019,Oklahoma City,982276,2020,citypopulation.de,
-13038350.54,3863684.144,207,207,San Diego,USA-CAL,California,US,United States,Other,1423851,2,"1,000,000 to 4,999,999",16010,0,US_Census_2019,San Diego,3070300,2020,citypopulation.de,
-12853727.94,3849599.605,208,208,Mexicali,MEX-BCN,Baja California,MX,Mexico,Provincial capital,1087478,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,Mexicali,854186,2020,citypopulation.de,
-12937184.15,5406315.976,209,209,Boise,USA-IDA,Idaho,US,United States,Provincial capital,228959,5,"100,000 to 249,999",0,0,US_Census_2019,Boise,8517,2023,citypopulation.de,
-13611197.85,4552684.377,210,210,Oakland,USA-CAL,California,US,United States,Other,433031,4,"250,000 to 499,999",16340,0,US_Census_2019,Oakland,436504,2023,citypopulation.de,
-13691295.78,5614597.091,211,211,Salem,USA-ORE,Oregon,US,United States,Provincial capital,146338,5,"100,000 to 249,999",7225,0,US_Census_2019,Salem,177432,2023,citypopulation.de,
-13332289.76,4745334.466,212,212,Carson City,USA-NEV,Nevada,US,United States,Provincial capital,55916,6,"50,000 to 99,999",0,0,US_Census_2019,Carson City,61629,2020,citypopulation.de,
-13516746.04,4659836.177,213,213,Sacramento,USA-CAL,California,US,United States,Provincial capital,513624,3,"500,000 to 999,999",16590,0,US_Census_2019,Sacramento,526384,2023,citypopulation.de,
-13623289.49,4550621.34,214,214,San Francisco,USA-CAL,California,US,United States,Other,881549,3,"500,000 to 999,999",16300,0,US_Census_2019,San Francisco,808988,2023,citypopulation.de,
-13563996.5,4482140.112,215,215,San Jose,USA-CAL,California,US,United States,Other,1021795,2,"1,000,000 to 4,999,999",0,0,US_Census_2019,San Jose,969655,2023,citypopulation.de,
-13163529.86,4028802.289,216,216,Los Angeles,USA-CAL,California,US,United States,Other,3979576,2,"1,000,000 to 4,999,999",16080,0,US_Census_2019,Los Angeles,3820914,2023,citypopulation.de,
-11667841.06,5032126.186,217,217,Cheyenne,USA-WYM,Wyoming,US,United States,Provincial capital,64235,6,"50,000 to 99,999",0,0,US_Census_2019,Cheyenne,79250,2020,citypopulation.de,
-12455759.98,4967163.562,218,218,Salt Lake City,USA-UTA,Utah,US,United States,Provincial capital,200567,5,"100,000 to 249,999",0,0,US_Census_2019,Salt Lake City,1178533,2020,citypopulation.de,
-11697340.29,4804807.138,219,219,Denver,USA-COL,Colorado,US,United States,Provincial capital,727211,3,"500,000 to 999,999",0,0,US_Census_2019,Denver,716577,2023,citypopulation.de,
-10533781.21,4720829.358,220,220,Kansas City,USA-KAN,Kansas,US,United States,Other,495327,4,"250,000 to 499,999",0,0,US_Census_2019,Kansas City,510704,2023,citypopulation.de,
-10056823.4,4670075.58,221,221,St. Louis,USA-MOS,Missouri,US,United States,Other,300576,4,"250,000 to 499,999",0,0,US_Census_2019,St. Louis,301565,2020,citypopulation.de,
-10260206.11,4661687.925,222,222,Jefferson City,USA-MOS,Missouri,US,United States,Provincial capital,42708,7,"Less than 50,000",0,0,US_Census_2019,Jefferson City,42552,2023,citypopulation.de,
-11793409.12,4257090.154,223,223,Santa Fe,USA-NME,New Mexico,US,United States,Provincial capital,84683,6,"50,000 to 99,999",0,0,US_Census_2019,Santa Fe,89167,2023,citypopulation.de,
-10018790.19,4179482.634,224,224,Memphis,USA-TNN,Tennessee,US,United States,Other,651073,3,"500,000 to 999,999",0,0,US_Census_2019,Memphis,635425,2020,citypopulation.de,
-10275902.49,4131448.83,225,225,Little Rock,USA-ARK,Arkansas,US,United States,Provincial capital,197312,5,"100,000 to 249,999",0,0,US_Census_2019,Little Rock,203842,2023,citypopulation.de,
-12480028.41,3963061.472,226,226,Phoenix,USA-ARZ,Arizona,US,United States,Provincial capital,1680992,2,"1,000,000 to 4,999,999",0,0,US_Census_2019,Phoenix,1650070,2023,citypopulation.de,
-11849959.98,3734466.59,227,227,El Paso,USA-TEX,Texas,US,United States,Other,681728,3,"500,000 to 999,999",0,0,US_Census_2019,El Paso,678958,2023,citypopulation.de,
-12352233.19,3387615.969,228,228,Hermosillo,MEX-SON,Sonora,MX,Mexico,Provincial capital,946054,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Hermosillo,855563,2020,citypopulation.de,
-11808103.62,3328763.658,229,229,Chihuahua,MEX-CHH,Chihuahua,MX,Mexico,Provincial capital,994642,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Chihuahua,925762,2020,citypopulation.de,
-11954155.01,2851812.075,230,230,Culiacan,MEX-SIN,Sinaloa,MX,Mexico,Provincial capital,962871,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Culiacan,808416,2020,citypopulation.de,
-12279600.22,2772480.545,231,231,La Paz,MEX-BCS,Baja California Sur,MX,Mexico,Provincial capital,301961,4,"250,000 to 499,999",15920,0,UN_Data_2010_2020,La Paz,250141,2020,citypopulation.de,
-11651031.6,2756942.41,232,232,Durango,MEX-DRN,Durango,MX,Mexico,Provincial capital,0,0, ,0,1, ,Durango,616068,2020,citypopulation.de,
-11829922.47,2675795.73,233,233,Mazatlan,MEX-SIN,Sinaloa,MX,Mexico,Other,533733,3,"500,000 to 999,999",15810,0,UN_Data_2010_2020,Mazatlan,441975,2020,citypopulation.de,
-11416370.35,2603502.901,234,234,Zacatecas,MEX-ZCT,Zacatecas,MX,Mexico,Provincial capital,399055,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Zacatecas,138444,2020,citypopulation.de,
-10760552.71,3863984.371,235,235,Dallas,USA-TEX,Texas,US,United States,Other,1343573,2,"1,000,000 to 4,999,999",0,0,US_Census_2019,Dallas,1302868,2023,citypopulation.de,
-10879587.54,3539591.73,236,236,Austin,USA-TEX,Texas,US,United States,Provincial capital,978908,3,"500,000 to 999,999",0,0,US_Census_2019,Austin,1809888,2020,citypopulation.de,
-10967705.49,3430479.72,237,237,San Antonio,USA-TEX,Texas,US,United States,Other,1547253,2,"1,000,000 to 4,999,999",0,0,US_Census_2019,San Antonio,1495295,2023,citypopulation.de,
-11167236.97,2959130.697,238,238,Monterrey,MEX-NLE,Nuevo Leon,MX,Mexico,Provincial capital,5133917,1,"5,000,000 and greater",0,0,UN_Data_2010_2020,Monterrey,1142952,2020,citypopulation.de,
-11242601.05,2927174.253,239,239,Saltillo,MEX-CDZ,Coahuila,MX,Mexico,Provincial capital,997913,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Saltillo,864431,2020,citypopulation.de,
-11036102.52,2721636.586,240,240,Ciudad Victoria,MEX-TML,Tamaulipas,MX,Mexico,Provincial capital,367051,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Ciudad Victoria,332100,2020,citypopulation.de,
-11386871.12,2498083.588,241,241,Aguascalientes,MEX-AGS,Aguascalientes,MX,Mexico,Provincial capital,1143729,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,Aguascalientes,863893,2020,citypopulation.de,
-11677080.36,2452556.505,242,242,Tepic,MEX-NYR,Nayarit,MX,Mexico,Provincial capital,507927,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Tepic,371387,2020,citypopulation.de,
-11272657.32,2394264.017,243,243,Guanajuato,MEX-GNJ,Guanajuato,MX,Mexico,Provincial capital,198035,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Guanajuato,70068,2020,citypopulation.de,
-11504201.75,2353048.639,244,244,Guadalajara,MEX-JLS,Jalisco,MX,Mexico,Provincial capital,5243178,1,"5,000,000 and greater",0,0,UN_Data_2010_2020,Guadalajara,1385621,2020,citypopulation.de,
-11547727.23,2184509.497,245,245,Colima,MEX-COL,Colima,MX,Mexico,Provincial capital,399105,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Colima,146965,2020,citypopulation.de,
-10891791.37,2540754.151,246,246,Tampico,MEX-TML,Tamaulipas,MX,Mexico,Other,980454,3,"500,000 to 999,999",9360,0,UN_Data_2010_2020,Tampico,297373,2020,citypopulation.de,
-10077307.74,2255861.447,247,247,Campeche,MEX-CMP,Campeche,MX,Mexico,Provincial capital,317424,4,"250,000 to 499,999",9500,1,UN_Data_2010_2020,Campeche,249623,2020,citypopulation.de,
-10787192.58,2217789.301,248,248,Jalapa,MEX-VLL,Veracruz,MX,Mexico,Provincial capital,0,0, ,0,0, ,Jalapa,,,,
-10935692.56,2191468.079,249,249,Tlaxcala,MEX-TLX,Tlaxcala,MX,Mexico,Provincial capital,586707,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Tlaxcala,3199530,2020,citypopulation.de,
-10930788.37,2160662.73,250,250,Puebla,MEX-PUE,Puebla,MX,Mexico,Other,3179162,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,Puebla,1542232,2020,citypopulation.de,
-10345699.14,2034739.228,251,251,Villahermosa,MEX-TBS,Tabasco,MX,Mexico,Provincial capital,888867,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Villahermosa,340060,2020,citypopulation.de,
-10766153.19,1928043.629,252,252,Oaxaca,MEX-OAX,Oaxaca,MX,Mexico,Provincial capital,698811,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Oaxaca,258913,2020,citypopulation.de,
-10364845.99,1891044.907,253,253,Tuxtla Gutierrez,MEX-CHP,Chiapas,MX,Mexico,Provincial capital,900234,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Tuxtla Gutierrez,578830,2020,citypopulation.de,
-10700363.03,2176729.185,254,254,Veracruz,MEX-VLL,Veracruz,MX,Mexico,Other,956463,3,"500,000 to 999,999",9380,1,UN_Data_2010_2020,Veracruz,537963,2020,citypopulation.de,
-11241042.15,2529784.098,255,255,San Luis Potosi,MEX-SLP,San Luis Potosi,MX,Mexico,Provincial capital,1226690,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,San Luis Potosi,845941,2020,citypopulation.de,
-11175029.57,2342224.676,256,256,Queretaro,MEX-QDA,Queretaro,MX,Mexico,Provincial capital,1478201,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,Queretaro,794789,2020,citypopulation.de,
-10993356.49,2287252.475,257,257,Pachuca,MEX-HDL,Hidalgo,MX,Mexico,Provincial capital,608131,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Pachuca,297848,2020,citypopulation.de,
-11263862.87,2237171.231,258,258,Morelia,MEX-MDO,Michoacan,MX,Mexico,Provincial capital,967890,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Morelia,743275,2020,citypopulation.de,
-11034831.13,2205279.119,259,259,Mexico City,MEX-DTD,Distrito Federal,MX,Mexico,National and provincial capital,21942666,1,"5,000,000 and greater",0,0,UN_Data_2010_2020,Mexico City,8843706,2020,citypopulation.de,
-11094846.48,2188283.551,260,260,Toluca,MEX-MEX,Mexico,MX,Mexico,Provincial capital,2377828,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,Toluca,223876,2020,citypopulation.de,
